player_name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,GW,club_name,position_index,position,season
Christian Kabasele,0,47,0,1,0,17,1,2,35,0.2,0,0,380,0,0,9,0,0,0,3,8,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,3,0,0,0,0,2,0,1,0,34071,0,0,1,0,2,22,6,0,0,0,45,True,0,0,1,Watford FC,2,Centre-Back,2018/2019
Christopher Schindler,0,29,0,0,0,6,0,7,26,0.2,0,0,192,0,0,4,1,3,0,2,20.2,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,6,0,1,0,0,6,0,1,0,164951,0,1,0,3,0,0,0,0,0,0,45,True,0,1,1,Huddersfield Town,2,Centre-Back,2018/2019
Chris Löwe,0,20,0,0,0,9,0,1,15,15.8,0,0,193,0,0,4,0,2,0,2.3,7.6,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,70,1,1,6,0,0,0,0,0,0,1,0,8906,0,1,0,3,0,0,1,0,0,0,45,True,0,0,1,Huddersfield Town,2,Left-Back,2018/2019
Chris Smalling,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,6,0,0,0,0,0,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,0,0,0,11,0,0,0,0,0,0,1,0,165459,0,0,0,1,2,0,0,0,0,0,60,True,0,0,1,Manchester United,2,Centre-Back,2018/2019
Chris Wood,0,16,0,0,0,2,1,1,12,2.8,0,0,87,0,0,8,1,0,0,6.1,5.8,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,72,3,0,16,0,0,0,0,3,0,1,0,24309,1,0,0,0,0,52,2,0,0,0,65,False,0,0,1,Burnley FC,5,Centre-Forward,2018/2019
Ciaran Clark,0,33,0,0,0,9,0,5,22,0.7,0,0,311,0,0,7,1,2,0,4.5,18.4,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,90,0,0,17,0,0,0,0,6,0,1,0,10582,1,1,1,2,1,26,1,0,0,0,45,True,0,0,1,Newcastle United,2,Centre-Back,2018/2019
Claudio Bravo,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,1,0,0,0,0,0,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11627,0,0,0,2,0,0,0,0,0,0,50,False,0,0,1,Manchester City,1,Goalkeeper,2018/2019
Connor Wickham,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,3,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,9,0,0,0,0,0,0,1,0,9466,0,0,0,2,0,0,0,0,0,0,50,False,0,0,1,Crystal Palace,5,Centre-Forward,2018/2019
Conor Coady,0,63,0,0,0,14,0,2,58,0.5,0,0,430,0,0,10,0,2,0,1.5,14.6,0,2018-08-11T16:30:00Z,11 Aug 17:30,0,0,90,0,0,8,0,0,0,0,4,0,1,0,30913,0,0,0,2,2,0,1,0,0,0,45,True,0,0,1,Wolverhampton Wanderers,2,Centre-Back,2018/2019
Craig Cathcart,0,50,0,0,0,23,1,3,39,0.6,0,0,376,0,0,9,1,0,0,1.7,10.4,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,3,0,0,0,0,5,0,1,0,4273,0,1,0,0,2,6,6,0,0,0,45,True,0,0,1,Watford FC,2,Centre-Back,2018/2019
Cyrus Christie,0,67,0,0,0,12,0,4,59,19.3,0,0,460,0,0,3,1,2,0,4.6,17.8,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,1,7,0,0,0,0,2,0,1,0,14289,3,1,0,2,0,9,1,0,0,0,45,True,0,0,1,Fulham FC,2,Right-Back,2018/2019
César Azpilicueta,0,76,0,0,0,29,1,6,70,9.9,1,0,113,0,0,4,0,0,0,3.3,22.6,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,1,10,0,0,0,0,8,0,1,0,745918,2,0,0,3,0,0,6,0,0,0,65,False,0,0,1,Chelsea FC,2,Right-Back,2018/2019
Dale Stephens,0,51,0,0,0,14,0,6,44,11.8,1,0,56,0,0,9,2,2,0,3.8,21.8,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,18,0,0,0,0,11,0,1,0,549320,2,2,1,0,2,4,1,0,0,0,45,False,0,1,1,Brighton & Hove Albion,3,Central Midfield,2018/2019
Daniel Amartey,0,37,0,0,0,6,0,3,31,13.1,0,0,226,0,0,6,2,1,0,1.4,0.8,1,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,62,0,0,14,0,1,0,0,4,0,1,0,11148,1,1,0,1,2,0,1,0,0,0,45,False,0,1,1,Leicester City,3,Defensive Midfield,2018/2019
Daniel Sturridge,0,6,0,0,0,26,0,0,5,2.5,0,0,472,0,0,5,1,0,1,8.8,35,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,3,0,0,19,0,0,0,0,0,0,1,0,47395,0,0,0,0,4,50,5,0,0,0,60,True,0,0,1,Liverpool FC,5,Centre-Forward,2018/2019
Danilo Luiz da Silva,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,1,0,0,0,0,0,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53010,0,0,0,2,0,0,0,0,0,0,55,False,0,0,1,Manchester City,2,Right-Back,2018/2019
Danny Ings,0,18,0,0,0,6,0,0,14,41.8,2,0,258,0,0,8,1,0,0,6.4,6,4,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,34,1,0,4,0,0,0,0,1,0,1,0,82610,0,1,3,0,0,16,1,0,0,0,55,True,0,0,1,Southampton FC,5,Centre-Forward,2018/2019
Danny Rose,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,7,0,0,0,0,0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,0,0,0,15,0,0,0,0,0,0,1,0,69060,0,0,0,2,1,0,0,0,0,0,60,False,0,0,1,Tottenham Hotspur,2,Left-Back,2018/2019
Danny Simpson,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,6,0,0,0,0,0,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,0,0,0,14,0,0,0,0,0,0,1,0,20221,0,0,0,1,2,0,0,0,0,0,45,False,0,0,1,Leicester City,2,Right-Back,2018/2019
Danny Ward,0,6,0,0,0,3,0,0,2,1.1,0,0,105,0,0,2,0,1,0,0.1,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,28,0,0,2,0,0,0,0,0,0,1,0,15437,0,0,0,0,2,0,1,0,0,0,45,False,0,0,1,Leicester City,1,Goalkeeper,2018/2019
Danny Ward,0,6,0,0,0,3,0,0,2,1.1,0,0,105,0,0,2,0,1,0,0.1,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,28,0,0,2,0,0,0,0,0,0,1,0,15437,0,0,0,0,2,0,1,0,0,0,45,False,0,0,1,Leicester City,1,Goalkeeper,2018/2019
Danny Ward,0,6,0,0,0,3,0,0,2,1.1,0,0,105,0,0,2,0,1,0,0.1,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,28,0,0,2,0,0,0,0,0,0,1,0,15437,0,0,0,0,2,0,1,0,0,0,45,False,0,0,1,Cardiff City,5,Centre-Forward,2018/2019
Danny Ward,0,6,0,0,0,3,0,0,2,1.1,0,0,105,0,0,2,0,1,0,0.1,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,28,0,0,2,0,0,0,0,0,0,1,0,15437,0,0,0,0,2,0,1,0,0,0,45,False,0,0,1,Cardiff City,5,Centre-Forward,2018/2019
Danny Ward,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,6,0,0,0,0,0,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,0,0,0,14,0,0,0,0,0,0,1,0,11225,0,0,0,1,2,0,0,0,0,0,45,False,0,0,1,Leicester City,1,Goalkeeper,2018/2019
Danny Ward,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,6,0,0,0,0,0,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,0,0,0,14,0,0,0,0,0,0,1,0,11225,0,0,0,1,2,0,0,0,0,0,45,False,0,0,1,Leicester City,1,Goalkeeper,2018/2019
Danny Ward,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,6,0,0,0,0,0,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,0,0,0,14,0,0,0,0,0,0,1,0,11225,0,0,0,1,2,0,0,0,0,0,45,False,0,0,1,Cardiff City,5,Centre-Forward,2018/2019
Danny Ward,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,6,0,0,0,0,0,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,0,0,0,14,0,0,0,0,0,0,1,0,11225,0,0,0,1,2,0,0,0,0,0,45,False,0,0,1,Cardiff City,5,Centre-Forward,2018/2019
Danny Welbeck,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,0,0,0,13,0,0,0,0,0,0,1,0,28663,0,0,0,2,0,0,0,0,0,0,65,True,0,0,1,Arsenal FC,5,Centre-Forward,2018/2019
Danny Williams,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,4,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,6,0,0,0,0,0,0,1,0,562,0,0,0,3,0,0,0,0,0,0,45,True,0,0,1,Huddersfield Town,3,Defensive Midfield,2018/2019
Dan Gosling,0,73,0,0,0,12,1,4,56,10.4,2,0,37,0,0,2,0,0,0,3.5,23.2,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,1,5,0,0,0,0,7,0,1,0,5035,2,0,1,0,2,1,3,0,0,0,50,True,0,0,1,AFC Bournemouth,3,Central Midfield,2018/2019
Daryl Janmaat,0,37,0,0,1,25,1,7,23,6.3,2,0,381,0,0,9,1,0,0,4.3,15.2,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,1,3,0,0,0,0,7,0,1,0,24868,1,1,1,0,2,21,7,0,0,0,50,True,0,0,1,Watford FC,2,Right-Back,2018/2019
Davide Zappacosta,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,4,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,10,0,0,0,0,0,0,1,0,14783,0,0,0,3,0,0,0,0,0,0,55,False,0,0,1,Chelsea FC,2,Right-Back,2018/2019
David Brooks,0,25,0,1,0,3,1,1,17,2.8,0,0,42,0,0,2,1,0,0,2.5,3.4,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,66,0,0,5,0,0,0,0,5,0,1,0,3963,1,1,1,0,2,19,3,0,0,0,50,True,0,0,1,AFC Bournemouth,4,Attacking Midfield,2018/2019
David Button,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,9,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,18,0,0,0,0,0,0,1,0,85325,0,0,0,0,2,0,0,0,0,0,40,False,0,0,1,Brighton & Hove Albion,1,Goalkeeper,2018/2019
David Silva,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,1,0,0,0,0,0,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,0,0,0,1,0,0,0,0,0,0,1,0,234240,0,0,0,2,0,0,0,0,0,0,85,False,0,0,1,Manchester City,4,Attacking Midfield,2018/2019
Davinson Sánchez,1,73,1,1,0,24,0,11,67,11.4,0,0,359,0,0,7,0,1,0,6.2,35.6,1,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,90,0,0,15,0,0,0,0,2,0,1,0,122431,0,0,3,2,1,15,5,0,0,0,60,False,0,0,1,Tottenham Hotspur,2,Centre-Back,2018/2019
Davy Pröpper,0,38,0,0,0,9,0,7,32,1.5,1,0,60,0,0,9,3,2,0,2.3,12,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,18,0,0,0,0,7,0,1,0,8887,5,1,1,0,2,9,2,0,0,0,50,False,0,0,1,Brighton & Hove Albion,3,Central Midfield,2018/2019
DeAndre Yedlin,0,40,0,0,0,6,0,3,27,1.2,0,0,310,0,0,7,1,2,0,0.8,6,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,90,0,0,17,0,0,0,0,1,0,1,0,81314,1,1,1,2,1,1,1,0,0,0,45,True,0,0,1,Newcastle United,2,Right-Back,2018/2019
Declan Rice,0,24,0,0,0,5,0,1,22,0.6,0,0,406,0,0,5,0,2,0,0.4,3,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,45,0,0,12,0,0,0,0,1,0,1,0,16061,0,1,0,0,4,0,0,0,0,0,45,False,0,0,1,West Ham United,3,Defensive Midfield,2018/2019
Dejan Lovren,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,5,0,0,0,0,0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,19,0,0,0,0,0,0,1,0,347393,0,0,0,0,4,0,0,0,0,0,50,True,0,0,1,Liverpool FC,2,Centre-Back,2018/2019
Demarai Gray,0,37,0,0,0,15,0,3,30,8.2,5,0,225,0,0,6,0,2,0,6.1,14.4,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,90,0,0,14,0,0,0,0,4,0,1,0,44794,5,2,1,1,2,38,2,0,0,0,55,False,0,0,1,Leicester City,4,Left Winger,2018/2019
Denis Odoi,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,3,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,7,0,0,0,0,0,0,1,0,12353,0,0,0,2,0,0,0,0,0,0,45,True,0,0,1,Fulham FC,2,Right-Back,2018/2019
Diego Rico,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,2,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1514,0,0,0,0,2,0,0,0,0,0,45,True,0,0,1,AFC Bournemouth,2,Left-Back,2018/2019
Diogo Jota,1,32,0,0,0,15,0,2,25,9.8,3,0,432,0,0,10,2,2,0,1.9,4.2,0,2018-08-11T16:30:00Z,11 Aug 17:30,0,0,90,0,1,8,0,0,0,0,3,0,1,0,314441,5,0,1,2,2,5,5,0,0,0,65,True,0,0,1,Wolverhampton Wanderers,4,Left Winger,2018/2019
Domingos Quina,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,9,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3648,0,0,0,0,2,0,0,0,0,0,45,True,0,0,1,Watford FC,3,Central Midfield,2018/2019
Dominic Calvert-Lewin,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,10,0,0,0,0,0,0,2018-08-11T16:30:00Z,11 Aug 17:30,0,0,0,0,0,20,0,0,0,0,0,0,1,0,68885,0,0,0,2,2,0,0,0,0,0,55,False,0,0,1,Everton FC,5,Centre-Forward,2018/2019
Dominic Solanke,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,5,0,0,0,0,0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,19,0,0,0,0,0,0,1,0,17914,0,0,0,0,4,0,0,0,0,0,50,True,0,0,1,AFC Bournemouth,5,Centre-Forward,2018/2019
Dwight Gayle,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,7,0,0,0,0,0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,0,0,0,17,0,0,0,0,0,0,1,0,10803,0,0,0,2,1,0,0,0,0,0,60,True,0,0,1,Newcastle United,5,Centre-Forward,2018/2019
Eden Hazard,1,23,1,0,0,21,0,0,20,13.8,6,0,122,0,0,4,1,0,0,4.8,23.8,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,14,0,0,10,0,0,0,0,1,0,1,0,480326,0,0,0,3,0,10,4,0,0,0,105,False,0,0,1,Chelsea FC,4,Left Winger,2018/2019
Ederson Santana de Moraes,0,37,0,0,1,27,1,0,24,0,0,0,260,0,1,1,0,0,0,2.1,21.4,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,90,0,0,1,0,0,0,0,13,0,1,3,796937,0,0,0,2,0,0,8,0,0,0,55,False,0,0,1,Manchester City,1,Goalkeeper,2018/2019
Eldin Jakupovic,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,6,0,0,0,0,0,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,0,0,0,14,0,0,0,0,0,0,1,0,6756,0,0,0,1,2,0,0,0,0,0,45,False,0,0,1,Leicester City,1,Goalkeeper,2018/2019
Elias Kachunga,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,4,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,6,0,0,0,0,0,0,1,0,5521,0,0,0,3,0,0,0,0,0,0,50,True,0,0,1,Huddersfield Town,4,Right Winger,2018/2019
Emerson Hyndman,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,2,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,5,0,0,0,0,0,0,1,0,3650,0,0,0,0,2,0,0,0,0,0,45,True,0,0,1,AFC Bournemouth,3,Central Midfield,2018/2019
Emerson Palmieri dos Santos,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,4,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,10,0,0,0,0,0,0,1,0,9242,0,0,0,3,0,0,0,0,0,0,55,False,0,0,1,Chelsea FC,2,Left-Back,2018/2019
Eric Bailly,0,24,0,0,0,13,0,8,23,0.3,1,0,291,0,0,6,0,1,0,2.4,23.4,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,90,0,0,11,0,0,0,0,6,0,1,0,133757,0,0,0,1,2,0,2,0,0,0,55,True,0,0,1,Manchester United,2,Centre-Back,2018/2019
Eric Dier,0,55,0,0,0,15,0,9,48,5.4,0,0,361,0,0,7,2,1,0,2.8,22.2,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,87,0,0,15,0,0,0,0,4,0,1,0,109552,1,3,0,2,1,0,1,0,0,0,50,False,0,1,1,Tottenham Hotspur,3,Defensive Midfield,2018/2019
Erik Durm,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0,4,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,6,0,0,0,0,0,0,1,0,13149,0,0,0,3,0,0,0,0,0,0,45,True,0,0,1,Huddersfield Town,2,Left-Back,2018/2019
Erik Lamela,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,7,0,0,0,0,0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,0,0,0,15,0,0,0,0,0,0,1,0,4017,0,0,0,2,1,0,0,0,0,0,65,False,0,0,1,Tottenham Hotspur,4,Right Winger,2018/2019
Ethan Ampadu,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,4,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,10,0,0,0,0,0,0,1,0,3328,0,0,0,3,0,0,0,0,0,0,45,False,0,0,1,Chelsea FC,2,Centre-Back,2018/2019
Fabian Delph,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,1,0,0,0,0,0,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18028,0,0,0,2,0,0,0,0,0,0,55,False,0,0,1,Manchester City,3,Central Midfield,2018/2019
Fabian Schär,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,7,0,0,0,0,0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,0,0,0,17,0,0,0,0,0,0,1,0,17090,0,0,0,2,1,0,0,0,0,0,50,True,0,0,1,Newcastle United,2,Centre-Back,2018/2019
Fabio Henrique Tavares,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,5,0,0,0,0,0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,19,0,0,0,0,0,0,1,0,51015,0,0,0,0,4,0,0,0,0,0,60,True,0,0,1,Liverpool FC,3,Defensive Midfield,2018/2019
Fabián Balbuena,0,36,0,0,0,16,0,10,34,0,0,0,464,0,0,5,2,4,0,3.8,21.4,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,90,0,0,12,0,0,0,0,2,0,1,0,16348,0,2,0,0,4,17,-1,0,0,0,45,False,0,1,1,West Ham United,2,Centre-Back,2018/2019
Federico Fernández,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,7,0,0,0,0,0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,0,0,0,17,0,0,0,0,0,0,1,0,10427,0,0,0,2,1,0,0,0,0,0,45,True,0,0,1,Newcastle United,2,Centre-Back,2018/2019
Fernando Llorente,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,7,0,0,0,0,0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,0,0,0,15,0,0,0,0,0,0,1,0,15635,0,0,0,2,1,0,0,0,0,0,60,False,0,0,1,Tottenham Hotspur,5,Centre-Forward,2018/2019
Fernando Luiz Rosa,0,52,0,0,0,12,1,1,44,11.8,1,0,272,0,0,1,1,0,0,1.9,7.6,1,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,90,0,0,1,0,0,0,0,9,0,1,0,328372,2,0,0,2,0,0,3,0,0,0,55,False,0,0,1,Manchester City,3,Defensive Midfield,2018/2019
Florent Hadergjonaj,0,38,0,0,0,12,0,1,27,19,0,0,197,0,0,4,0,3,0,3,11.4,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,1,6,0,0,0,0,11,0,1,0,4294,1,0,0,3,0,0,1,0,0,0,45,True,0,0,1,Huddersfield Town,2,Right-Back,2018/2019
Florian Lejeune,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,7,0,0,0,0,0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,0,0,0,17,0,0,0,0,0,0,1,0,1440,0,0,0,2,1,0,0,0,0,0,45,True,0,0,1,Newcastle United,2,Centre-Back,2018/2019
Florin Andone,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,9,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,18,0,0,0,0,0,0,1,0,4566,0,0,0,0,2,0,0,0,0,0,50,False,0,0,1,Brighton & Hove Albion,5,Centre-Forward,2018/2019
Floyd Ayité,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,3,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,7,0,0,0,0,0,0,1,0,8882,0,0,0,2,0,0,0,0,0,0,45,True,0,0,1,Fulham FC,4,Left Winger,2018/2019
Fraser Forster,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,8,0,0,0,0,0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,4,0,0,0,0,0,0,1,0,65137,0,0,0,0,0,0,0,0,0,0,45,True,0,0,1,Southampton FC,1,Goalkeeper,2018/2019
Frederico Rodrigues de Paula Santos,0,52,0,0,0,8,1,5,48,5.1,0,0,304,0,1,6,3,0,0,1,4.6,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,75,0,0,11,0,0,0,0,5,0,1,0,232569,2,1,0,1,2,0,2,0,0,0,60,True,0,1,1,Manchester United,3,Central Midfield,2018/2019
Gabriel Fernando de Jesus,0,6,0,0,0,1,0,0,5,0.7,0,0,281,0,0,1,0,0,0,0.1,0.2,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,11,0,0,1,0,0,0,0,1,0,1,0,121425,2,0,0,2,0,0,1,0,0,0,105,False,0,0,1,Manchester City,5,Centre-Forward,2018/2019
Gary Cahill,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,4,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,10,0,0,0,0,0,0,1,0,65491,0,0,0,3,0,0,0,0,0,0,55,False,0,0,1,Chelsea FC,2,Centre-Back,2018/2019
Gary Madine,0,0,0,0,0,5,0,0,0,0,0,0,109,0,0,2,0,1,0,0.2,2,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,2,0,0,2,0,0,0,0,0,0,1,0,51829,0,1,0,0,2,0,1,0,0,0,45,False,0,0,1,Cardiff City,5,Centre-Forward,2018/2019
Gaëtan Bong,0,25,0,0,0,10,0,1,21,0.6,0,0,51,0,0,9,0,2,0,0.7,6.2,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,64,0,0,18,0,0,0,0,8,0,1,0,8038,0,1,0,0,2,0,1,0,0,0,45,False,0,0,1,Brighton & Hove Albion,2,Left-Back,2018/2019
Georginio Wijnaldum,0,68,0,0,0,7,1,1,63,5.4,1,0,252,0,0,5,2,0,0,2.2,3.8,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,90,1,0,19,0,0,0,0,8,0,1,0,32164,3,0,2,0,4,13,3,0,0,0,55,True,0,0,1,Liverpool FC,3,Central Midfield,2018/2019
Gerard Deulofeu,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,9,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,3,0,0,0,0,0,0,1,0,19281,0,0,0,0,2,0,0,0,0,0,55,True,0,0,1,Watford FC,4,Right Winger,2018/2019
Glenn Murray,0,16,0,0,0,1,0,3,10,1.8,0,0,62,0,0,9,2,2,0,1.1,3.6,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,2,0,18,0,0,0,0,1,0,1,0,36707,1,0,1,0,2,6,2,0,0,0,65,False,0,0,1,Brighton & Hove Albion,5,Centre-Forward,2018/2019
Granit Xhaka,0,43,0,0,0,10,0,2,35,1.3,0,0,17,0,0,1,1,2,0,1,8.8,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,69,0,0,13,0,0,0,0,5,0,1,0,220405,0,1,0,2,0,0,1,0,0,0,55,True,0,1,1,Arsenal FC,3,Defensive Midfield,2018/2019
Gylfi Sigurdsson,0,7,0,0,0,0,0,0,5,1.5,0,0,172,0,0,10,1,0,0,0.2,0,0,2018-08-11T16:30:00Z,11 Aug 17:30,0,0,43,1,0,20,0,0,0,0,0,0,1,0,106177,1,0,0,2,2,2,1,0,0,0,75,False,0,0,1,Everton FC,4,Attacking Midfield,2018/2019
Hamza Choudhury,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,6,0,0,0,0,0,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,0,0,0,14,0,0,0,0,0,0,1,0,5517,0,0,0,1,2,0,0,0,0,0,45,False,0,0,1,Leicester City,3,Defensive Midfield,2018/2019
Harry Arter,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,2,0,0,0,0,0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,2,0,0,0,0,0,0,1,0,14476,0,0,0,0,2,0,0,0,0,0,50,False,0,0,1,AFC Bournemouth,3,Central Midfield,2018/2019
